17.261,650.703,638.471,631.506,673.77,655.974,655.812,645.705,654.911,643.512,647.403,621.477,612.436,605.602,617.105,623.19,549.045,595.517,594.393,631.508,622.821,641.4,630.096,17.793
19.653,845.515,574.195,668.325,688.5,699.347,588.291,711.965,549.798,665.27,820.755,599.828,568.915,665.172,559.695,972.494,609.555,477.079,626.431,642.422,590.405,660.846,566.041,19.951
21.07,591.676,706.616,2383.148,784.793,605.67,663.408,654.55,698.9,622.386,653.122,564.113,606.084,569.841,647.291,589.803,605.708,553.494,640.489,2257.802,633.368,616.055,644.532,19.575
18.945,639.419,628.343,569.297,667.037,670.24,677.88,744.427,540.142,706.052,663.611,493.086,576.714,672.214,682.316,658.37,487.602,598.463,587.862,597.68,461.543,646.868,579.608,17.812
20.828,588.861,663.258,2350.643,705.53,623.368,679.466,613.744,694.318,604.109,747.463,581.83,654.548,570.337,671.779,606.033,643.236,553.352,651.449,2364.34,661.684,605.959,675.123,20.272
19.421,790.218,687.044,726.845,672.51,631.46,671.5,583.673,631.068,589.343,749.503,726.135,593.819,656.696,486.861,667.337,626.559,520.613,726.498,708.518,724.709,640.1,593.648,16.557
21.558,606.811,657.405,2454.71,701.614,595.404,654.472,618.001,698.413,569.24,669.931,575.312,645.528,575.856,664.65,580.04,631.942,577.911,642.71,2351.862,677.968,580.175,698.655,17.438
21.093,674.965,676.26,669.463,751.132,705.554,663.906,766.598,614.444,687.92,636.353,796.004,499.43,517.035,698.614,692.712,857.835,1615.189,514.354,609.383,670.493,634.015,637.434,19.82
20.495,624.988,654.339,2193.625,675.219,589.248,771.777,595.921,698.949,581.347,753.617,569.948,698.798,557.234,590.118,579.113,572.317,555.792,643.994,2343.611,648.254,615.55,610.099,19.741
17.588,790.424,565.717,593.633,602.344,705.685,668.511,545.954,646.842,668.519,644.395,652.744,707.342,693.256,610.359,652.582,634.443,680.146,638.744,677.351,575.054,621.357,637.062,18.513
17.577,604.865,667.028,2379.388,707.294,632.721,773.542,662.656,738.948,598.221,730.507,577.449,537.61,569.069,581.359,580.33,652.54,608.029,562.648,2324.399,695.095,618.226,713.534,16.591
17.575,599.882,759.442,648.752,735.395,707.874,585.764,636.961,695.257,620.323,655.969,672.667,669.909,665.112,670.902,779.685,626.469,624.062,600.096,596.24,821.678,609.752,756.806,18.57
20.929,645.416,711.392,2476.602,764.885,628.893,797.472,636.432,768.241,552.649,715.512,573.838,558.466,574.193,685.925,600.733,684.511,588.979,619.74,2348.436,659.456,624.646,844.011,19.464
19.802,713.464,757.515,722.649,754.237,762.033,612.8,762.911,621.532,644.859,525.214,567.613,589.951,763.172,716.93,741.851,668.686,712.561,700.881,508.107,695.249,654.288,651.823,20.53
18.573,673.941,738.239,2605.77,841.338,654.256,756.216,665.58,749.451,681.289,808.754,636.882,617.288,635.055,685.618,672.871,634.981,637.664,732.661,2392.661,641.613,623.73,732.571,18.565
19.243,778.178,754.214,744.486,748.684,715.931,721.416,686.867,688.629,680.406,681.896,692.422,668.299,669.577,688.095,676.349,620.281,649.088,688.338,690.093,679.348,699.205,699.355,17.04
