17.896,639.534,630.262,624.142,603.336,619.464,619.092,588.727,601.06,614.887,611.738,599.777,579.793,574.172,576.652,593.148,542.391,548.405,567.595,578.502,564.15,591.977,605.523,20.254
19.091,791.604,659.434,573.409,634.745,614.176,524.43,594.421,649.723,436.268,560.447,520.589,461.248,432.767,462.324,566.825,588.566,439.698,473.334,568.512,508.798,526.14,578.972,18.501
22.035,598.029,582.823,2215.514,546.741,571.046,535.583,563.779,609.491,570.829,648.902,560.259,492.265,543.662,568.418,556.541,454.425,532.69,473.544,2192.053,471.697,565.062,541.26,21.082
22.711,595.133,661.631,602.221,622.52,610.07,527.718,568.481,605.86,571.212,563.903,518.708,589.786,568.265,554.64,536.094,499.187,571.201,511.852,428.008,576.547,602.293,563.372,19.565
18.623,615.169,630.066,2222.263,459.769,574.835,583.061,576.329,514.06,544.416,635.868,559.962,559.31,548.305,511.122,551.106,546.339,541.09,571.159,2288.431,600.885,585.343,538.806,18.884
20.824,574.294,667.515,594.463,631.201,592.251,504.633,633.876,599.02,563.457,525.715,582.105,590.593,536.666,460.352,556.116,581.178,603.461,603.997,596.967,636.884,552.614,584.838,19.029
21.381,575.621,524.931,2167.501,588.575,529.338,521.219,528.093,591.018,526.373,491.287,502.426,1104,526.784,574.209,535.969,453.108,521.075,493.824,2156.278,416.186,561.521,559.416,18.86
19.957,622.376,626.375,481.455,663.233,606.437,632.739,574.132,520.699,556.461,516.815,480.093,573.258,529.139,577.111,577.579,623.09,498.969,577.797,488.122,494.546,471.458,642.23,17.709
19.331,607.628,599.084,2249.674,599.065,563.161,597.653,541.064,502.269,538.077,590.278,536.582,436.354,534.217,483.146,525.514,561.841,506.119,548.233,2028.499,542.721,551.036,535.724,20.646
19.789,649.759,658.213,611.633,605.288,557.873,625.281,570.737,699.722,473.779,558.646,595.497,558.702,510.05,610.252,521.67,490.412,436.091,600.654,732.463,621.426,747.074,514.687,20.654
19.898,592.607,580.864,2265.537,576.868,597.39,658.958,555.754,529.829,528.57,536.605,539.861,559.811,525.691,528.425,568.048,526.683,549.564,531.488,2177.979,551.004,573.643,487.884,20.002
20.928,581.851,645.209,597.31,557.297,561.806,630.603,650.222,592.715,491.788,649.495,501.216,587.726,445.036,606.913,516.85,567.629,510.603,499.338,535.329,543.295,557.59,507.388,20.976
21.54,593.733,634.899,2200.218,635.897,591.466,621.383,543.12,523.764,544.421,581.104,556.597,554.453,569.164,507.767,552.051,401.095,530.101,613.616,2002.453,543.356,587.484,553.093,18.839
19.166,577.36,599.589,598.783,652.586,487.605,538.954,616.296,632.276,594.894,865.452,526.352,569.667,556.773,559.805,574.124,576.954,446.39,583.137,509.86,579.71,553.577,578.691,19.732
21.728,605.792,616.851,2234.422,528.518,577.05,555.484,533.848,534.454,597.073,472.053,599.72,541.159,552.769,643.929,605.491,543.377,569.595,558.222,2092.247,492.736,572.574,623.792,21.272
19.136,693.747,689.551,687.864,705.214,666.719,670.674,651.955,650.033,653.668,606.714,635.867,609.195,654.243,670.039,628.248,593.854,595.222,629.405,623.444,654.779,634.618,661.211,22.994
