21.366,789.78,771.834,783.697,862.062,782.139,825.36,877.258,808.688,834.311,825.459,792.701,770.479,755.35,746.492,787.744,728.166,764.96,727.485,759.149,763.899,759.587,768.537,18.436
20.994,797.154,826.309,753.832,906.675,729.337,857.257,764.797,925.047,738.178,752.314,715.452,834.036,687.398,546.539,722.126,817.649,661.794,788.72,688.28,789.326,715.577,851.222,22.402
19.623,712.809,878.031,2680.234,861.789,713.363,645.45,743.952,848.955,711.74,750.134,712.58,807.987,698.644,780.534,717.733,819.56,668.567,704.791,2586.384,735.133,726.522,761.891,22.03
20.73,749.284,822.636,743.423,837.356,748.491,759.11,771.713,672.301,754.71,779.922,743.306,817.279,713.797,832.764,725.54,746.177,697.582,846.943,697.276,811.484,716.096,838.332,21.122
19.272,724.208,897.718,2696.365,842.885,720.591,792.004,756.663,863.741,733.291,902.405,747.347,743.029,699.075,794.488,713.627,656.17,681.385,701.079,2521.615,704.283,759.577,763.959,19.63
22.423,766.986,812.755,739.024,820.445,746.416,840.386,763.463,851.9,726.247,838.896,713.44,697.418,728.556,797.524,727.825,812.529,697.325,848.48,733.426,804.599,738.833,864.946,18.974
20.299,719.44,752.851,2568.864,853.542,704.854,727.672,741.279,921.518,752.453,834.405,727.645,725.772,714.586,811.268,686.898,660.582,682.059,703.499,2548.159,719.486,747.567,723.248,20.515
20.036,787.197,726.606,719.637,727.746,746.677,736.964,773.97,731.67,732.343,716.909,723.881,697.171,705.528,753.94,700.541,727.044,685.468,714.931,732.203,760.809,746.418,768.851,19.703
19.256,717.17,684.526,2621.256,714.004,672.354,739.306,760.303,776.257,721.988,709.239,754.97,732.975,698.449,706.785,717.491,723.312,667.271,700.804,2472.936,751.963,728.586,735.106,18.581
21.446,791.752,889.216,722.202,747.88,750.396,889.784,764.513,797.447,704.526,725.812,713.602,778.062,731.973,892.66,716.21,840.312,703.467,759.491,696.836,897.354,750.233,872.226,20.545
19.435,772.527,954.734,2807.564,915.321,753.105,962.048,792.468,958.812,777.641,937.973,758.49,870.136,761.686,865.225,759.036,726.414,709.758,749.1,2619.319,790.813,810.904,823.058,23.667
21.418,771.974,948.705,785.248,890.199,801.208,820.297,837.341,898.444,805.834,951.351,785.427,834.387,754.648,930.653,789.814,844.537,758.263,806.009,744.349,938.277,756.725,911.154,21.434
19.417,741.931,974.165,2738.069,896.873,792.407,941.908,834.485,923.71,766.377,879.513,729.338,731.795,723.784,745.163,764.098,842.833,753.829,769.033,2753.426,764.771,760.513,773.492,19.656
17.706,769.414,997.132,764.852,922.354,796.777,933.932,781.991,922.292,762.459,778.656,751.413,755.936,751.419,864.284,786.062,953.435,745.536,916.586,749.203,908.24,810.17,981.701,20.096
20.712,780.697,837.219,2958.889,963.031,846.917,900.582,846.969,910.849,799.455,906.929,842.467,899.602,797.802,888.254,845.533,922.851,736.91,791.071,2820.034,829.301,849.63,865.516,20.315
19.832,980.099,995.718,893.688,953.323,920.788,954.955,930.166,919.854,906.52,955.772,912.21,865.124,877.888,904.795,936.166,861.855,883.035,883.813,859.123,902.197,906.605,894.334,22.696
