16.751,644.477,648.95,652.281,689.548,676.318,667.641,652.895,663.592,657.998,667.277,648.507,642.167,644.279,650.387,641.512,624.933,633.097,613.804,644.14,672.157,662.707,662.214,14.515
27.727,885.032,564.892,708.293,739.633,561.308,614.584,666.821,681.965,628.2,660.305,767.092,512.196,579.234,751.226,738.649,626.864,602.218,657.734,549.648,585.628,646.418,645.884,18.414
19.195,618.048,638.254,2335.567,694.942,588.902,568.524,650.993,685.463,616.35,733.919,575.501,508.217,592.597,693.857,632.164,655.538,563.12,588.029,2303.387,609.522,632.804,512.726,20.504
17.848,692.488,665.811,739.986,678.145,696.716,657.509,623.369,693.529,701.009,594.65,630.668,627.03,608.139,645.292,655.253,627.043,617.983,652.428,623.345,758.786,635.396,638.059,19.81
19.426,616.526,643.307,2433.914,682.048,651.596,654.906,622.059,558.082,633.42,606.558,580.873,619.469,596.623,579.253,629.409,708.602,622.463,550.388,2282.966,633.107,664.383,671.391,20.591
21.073,735.078,880.379,698.908,721.454,640.137,650.726,674.21,578.628,684.046,646.604,687.878,629.511,638.45,694.08,602.139,666.262,576.606,698.011,579.569,521.251,662.596,706.945,17.865
16.94,621.297,653.276,2334.261,657.859,625.186,725.401,626.849,697.039,587.33,613.763,588.972,646.89,591.752,687.784,594.658,631.306,609.391,640.037,2432.877,644.894,610.654,634.473,16.153
20.355,791.924,785.543,650.464,698.914,665.246,704.469,646.391,545.349,665.812,502.995,625.697,511.196,742.319,661.772,652.822,763.265,555.572,584.42,604.593,738.495,560.918,673.445,16.497
20.783,616.122,692.981,2336.13,724.29,604.69,622.166,607.632,656.674,583.171,583.555,566.536,658.439,592.691,682.025,572.054,688.307,576.327,667.194,2273.566,688.26,607.332,688.94,18.539
20.383,787.445,768.836,641.708,734.604,683.064,708.562,603.858,613.235,803.439,585.165,638.414,604.835,677.901,578.497,676.359,617.421,510.965,660.252,647.488,678.517,687.879,607.424,17.303
22.063,627.695,645.636,2444.577,649.96,576.499,658.389,639.506,643.328,573.497,730.811,576.068,727.748,589.805,702.513,605.621,690.838,592.16,683.018,2370.953,700.653,627.383,732.37,19.445
21.46,746.421,683.274,548.483,735.026,747.971,716.831,686.773,655.476,630.368,621.647,554.434,720.541,637.422,595.237,713.34,667.542,631.728,605.252,676.977,670.78,652.754,744.493,19.101
21.291,659.716,667.674,2508.71,617.747,584.038,650.701,591.708,633.037,610.122,554.592,589.36,741.424,618.297,717.772,585.303,698.111,559.335,704.607,2276.744,689.109,615.712,725.503,18.952
21.798,742.263,918.616,623.111,767.4,666.896,777.908,753.641,671.425,660.145,679.051,565.817,662.274,720.713,577.974,678.376,672.475,509.088,554.047,840.995,604.745,622.308,685.92,20.936
21.753,668.248,681.623,2604.878,804.934,635.454,688.818,616.443,710.182,668.567,650.512,627.171,706.761,667.316,766.852,672.225,619.199,597.096,719.658,2299.022,736.82,640.857,610.47,18.841
22.475,795.234,813.189,773.227,710.752,740.254,759.157,701.867,730.875,738.141,734.768,681.575,740.56,709.132,715.386,704.098,615.6,669.066,690.787,691.811,702.85,685.533,711.132,14.843
