21.696,854.395,862.661,794.936,833.301,822.407,813.595,823.654,768.65,799.443,821.796,810.454,787.033,783.283,770.243,814.513,743.143,751.869,754.637,791.29,798.951,801.662,843.709,19.267
17.174,990.715,937.662,967.556,890.668,868.335,810.98,785.398,785.351,770.29,695.478,863.432,768.365,784.86,724.586,821.935,772.181,819.094,598.422,900.656,665.141,845.516,871.982,20.763
24.873,825.715,871.793,2901.438,893.586,782.175,880.435,817.777,829.835,754.507,867.972,725.439,728.606,735.497,740.633,754.55,767.483,696.038,806.743,2639.136,798.719,754.172,808.87,18.443
19.434,928.176,725.148,865.327,858.77,899.501,723.102,838.972,761.789,855.116,687.069,840.302,846.253,770.78,872.405,919.776,706.703,801.425,743.206,800.981,703.207,901.931,870.252,21.406
18.031,875.556,845.684,2968.672,763.922,775.762,697.175,761.383,872.332,755.875,849.453,729.114,819.99,732.021,771.159,764.615,745.576,716.485,747.102,2707.918,880.035,800.957,794.166,21.522
20.985,935.784,855.567,899.978,698.211,845.412,875.905,855.764,848.835,895.194,864.258,853.293,826.181,811.052,892.248,906.811,750.623,803.161,712.943,869.712,887.899,904.509,861.791,21.409
20.466,852.236,912.052,2831.568,790.217,735.826,826.425,743.249,873.596,741.771,1037.239,734.939,892.634,743.846,843.378,741.756,807.779,721.216,922.816,2832.098,879.532,798.202,865.973,20.27
22.123,945.978,911.944,909.356,879.179,869.59,803.222,939.13,873.165,867.903,831.15,789.244,810.787,864.392,895.413,894.156,871.191,812.656,871.708,702.868,917.006,877.66,890.723,21.677
20.356,872.912,891.926,2976.992,898.288,799.113,886.467,766.353,879.66,724.874,706.542,731.121,875.183,731.43,867.529,755.476,699.821,713.815,903.699,2935.24,881.144,755.663,891.294,20.022
25.712,964.739,839.49,879.802,932.235,861.253,886.048,955.706,844.447,885.549,1013.244,845.797,885.817,809.537,794.39,899.818,848.146,900.541,823.675,828.812,943.92,827.745,891.905,20.803
20.445,835.374,845.184,3056.639,981.236,812.705,925.669,794.959,929.04,789.099,986.94,795.213,793.162,770.774,848.838,775.768,845.221,754.564,810.442,2916.533,866.213,808.052,977.981,20.457
22.585,886.283,936.377,922.58,909.801,932.684,938.331,894.128,1084.319,943.296,721.052,873.182,977.292,871.003,703.396,774.762,864.391,804.779,937.835,922.02,919.885,901.907,1007.731,19.849
22.006,855.325,776.933,2964.982,858.437,810.736,880.633,802.03,886.351,748.093,808.202,750.866,851.125,724.187,743.487,766.728,855.215,744.894,965.027,2687.255,871.254,774.251,884.634,21.945
21.791,920.676,926.111,920.185,893.547,836.829,981.967,921.462,874.054,854.125,812.177,751.082,795.605,875.635,957.907,853.01,682.108,874.319,927.422,783.746,943.468,851.866,794.88,21.883
19.794,899.796,1003.118,3149.448,1037.045,863.358,947.255,882.064,985.747,834.266,824.748,821.798,815.774,823.196,894.441,840.918,957.683,799.373,966.066,3026.337,957.292,883.624,1029.493,18.429
42.954,1037.693,987.686,996.727,966.131,984.476,1018.444,1015.851,936.443,978.217,1000.466,916.224,889.696,904.783,932.19,945.688,870.358,897.126,894.121,932.249,904.419,917.955,895.821,19.284
